"","X2.5.","X25.","X50.","X75.","X97.5.","Mean","SD","firstquarter"
"mu[2]10",0.87766274319597,2.11071228256108,3.35369305701449,5.27182515911641,12.4741125301607,4.18543211715944,3.2279160887536,28
"mu[3]10",0.878075356900668,2.08193007125287,3.30012723225672,5.24389463068592,11.7570634308008,4.13568434308288,3.25538479463071,28
"mu[4]10",0.828329347867736,2.13933229768136,3.29788598216173,5.19150907853131,12.5393808484198,4.19393999700368,3.26878300580476,28
"mu[5]10",0.86216611407201,2.14257606366116,3.31901000241802,5.17181333404558,12.3496410748205,4.1569885074994,3.20458239660927,28
"mu[6]10",1.00288652465439,2.50929047048822,3.94867136252156,6.13535541060084,14.1308555183287,4.86939522197714,3.54602641985823,28
"mu[7]10",0.850459528929141,2.15968102980749,3.34716317082893,4.98405510089261,9.7172408463369,3.8523144804383,2.34350582303545,28
"mu[8]10",0.924196076315839,2.48861795194742,3.77161436423111,5.47782103801502,9.90109190549992,4.20081641036036,2.35936572489172,28
"mu[9]10",0.814045723891988,1.91748691028902,2.96056905704121,4.64808097591261,10.4001669419288,3.66620645668513,2.50775775256639,28
"mu[10]10",1.81439855905633,4.80719934451547,6.98146188783302,9.65187769619651,17.2017483072607,7.59224570959106,3.97055699339174,28
"mu[11]10",0.619333537314408,1.27552984605422,1.78630401919061,2.41166139117638,4.04672227290968,1.92943071882895,0.899595289834698,28
"mu[12]10",0.78662621137187,1.582155750885,2.15613607707749,2.84378506290114,4.59686132756134,2.29765715056807,0.995242903853608,28
"mu[13]10",1.4211916847426,2.72901895566533,3.49649082832376,4.40173940569624,6.53458174430484,3.63195770404533,1.30647798350709,28
"mu[14]10",0.88492829308607,1.95175275109868,2.77108314394008,3.70434243157748,6.04262893299355,2.94348965057376,1.36287870266725,28
"mu[15]10",1.1331782197789,2.36352098178574,3.27333218185325,4.34515548738646,7.21831322485812,3.49208563620121,1.57499768615672,28
"mu[16]10",0.690301715634542,1.46595173231019,2.08343640485109,2.77868059296943,4.4849059286672,2.19543637741426,0.983326919738162,28
"mu[17]10",0.562650492960783,1.24563392242255,1.71849921808647,2.31380738299951,3.8096983462831,1.84183222977318,0.83196450954064,28
"mu[18]10",1.40119452384942,2.7379638968501,3.64970900228034,4.69357836809042,7.05520562617461,3.81033487300098,1.46246918616177,28
"mu[19]10",0.891947293478792,2.22038896001227,3.48052123090118,5.12662163271377,10.0456452881657,3.98934356462978,2.45638922547607,28
"mu[20]10",0.853213077492465,1.77069392672938,2.48935285560787,3.39845139950958,5.8060561231558,2.69710505290683,1.26608459684677,28
"mu[21]10",0.937605345707895,2.17078962346131,3.1136930670322,4.28777301755934,7.28720433220359,3.36684814331024,1.63460699110134,28
"mu[22]10",0.619329106804394,1.33816652539535,1.91442648395206,2.66105964771438,4.75491162320252,2.1060960964225,1.06361510668426,28
"mu[23]10",0.815999175787986,1.72610270269409,2.54254541048708,3.64711423257123,6.64022419461416,2.84624680503437,1.52006598526267,28
"mu[24]10",2.27111960917137,4.02262980168213,5.22585235181365,6.59344535366215,9.99540401829611,5.45153999768034,1.99200043847065,28
"mu[25]10",0.493887041716684,1.06397258925975,1.50516616617939,2.06951010291289,3.55580021811178,1.64274952696005,0.807032275533009,28
"mu[26]10",0.446800266211588,0.980323677549667,1.40704274097325,1.90943795627684,3.29280530900103,1.52152249440067,0.747718268144183,28
"mu[27]10",0.542854679784709,1.23429948845996,1.76000258438897,2.39763709256954,4.2037629661994,1.91161500662836,0.937679818450332,28
"mu[28]10",0.549442388591865,1.11704354067665,1.7039114917753,2.41668568920412,4.28542555058059,1.87597470771202,0.988027906697527,28
"mu[29]10",0.948119060015978,1.92602132701927,2.6345601698232,3.54379583789804,5.85045979383422,2.84915564864763,1.27263031372983,28
"mu[30]10",0.865951335467544,1.88760482410884,2.65041176503785,3.50419818664747,5.55301122677746,2.79388893336176,1.23635132730776,28
"mu[31]10",0.642112428820399,1.43760235270689,2.08240965655629,2.89837688783332,5.20977195230112,2.29738260657337,1.20532853799356,28
"mu[32]10",1.12457931432998,2.34976820338681,3.31418304162628,4.52389973458735,7.74295643532024,3.61741168569745,1.76778808244922,28
"mu[33]10",0.959169033216546,2.13318692662363,3.04656851664294,4.19948179342148,7.15238406439045,3.31581037822562,1.62324531050723,28
"mu[34]10",1.93258542291548,3.64553492519106,4.85610834162835,6.33478156537636,9.87612640162864,5.14099252462398,2.05800970132334,28
"mu[35]10",1.19024493937058,3.06380097102258,4.56717312699794,6.65795045241867,11.9981181062658,5.12936512127928,2.85619177293509,28
"mu[36]10",1.66073335577254,4.77358670486397,7.14805219424416,9.87047550610012,16.9598715661124,7.67032828132529,3.97204330276672,28
"mu[37]10",0.772782267209555,1.7540627545027,2.63754065244107,3.8781306621149,7.82434561060438,3.05907394614917,1.84989012084917,28
"mu[38]10",2.59708507807697,5.07953330622318,6.70677820773059,8.62790831588923,13.217118971213,7.0554264632446,2.76804622816618,28
"mu[39]10",1.70909523379296,3.85705835414928,5.40901382216059,7.36781996903239,12.2809062237953,5.82708892906803,2.75196284413293,28
"mu[40]10",0.924210245073934,2.12586190992909,3.17416318873345,4.59372393779797,9.23581542774203,3.65482303998698,2.23473855531767,28
"mu[41]10",0.796862323986002,1.81024296444305,2.55651878504005,3.44770082520354,5.8595837128613,2.74006834698774,1.28827313454419,28
"mu[42]10",1.20280926873894,2.68306681330197,3.88319883649527,5.38804646107494,9.02888602877885,4.2081012450358,2.04611817042677,28
"mu[43]10",1.11595553436409,2.63088808652651,3.83574036640971,5.32072564712677,9.53076667274564,4.18020007503653,2.14433292766428,28
"mu[44]10",0.807813453565116,1.82841697706365,2.6994414925205,3.77705376463648,6.70354063486034,2.9642393343748,1.52350597989194,28
"mu[45]10",1.09735436586324,2.48139664895962,3.53816532378297,4.87546138253039,8.35506534556703,3.86192645689807,1.91683647324772,28
"mu[46]10",0.943222881138567,2.27496751585278,3.31524424367318,4.70429628529806,8.33924240667415,3.67500674262691,1.93409148563168,28
"mu[47]10",0.955686275975864,2.53050342026383,3.82208914160755,5.66687692223581,10.4670595108244,4.33176775460687,2.48570847494688,28
"mu[48]10",1.22451577842219,2.68548323925896,3.84977635106002,5.2215213639828,8.52226495141078,4.09720965130901,1.90452824657885,28
"mu[49]10",1.22255661274874,3.17884199385837,4.47645791775396,6.0857446392958,9.89018274429374,4.76098736888067,2.22582274670759,28
"mu[50]10",1.04257780391429,2.38786686457903,3.38320602520257,4.67570116162712,8.24691742108643,3.7048527214556,1.85531499609126,28
"mu[51]10",0.771989557056755,1.71364315885691,2.47014506741035,3.41776671115113,5.85108553686793,2.68319710649,1.31475683528389,28
"mu[52]10",0.744956227363376,1.67479666742324,2.40928635217824,3.32791505061716,5.89655594438054,2.6444629647889,1.34013239987753,28
"mu[53]10",0.569683610715407,1.30458090860547,1.87799712921645,2.63048011910076,4.84938416554095,2.08637528704678,1.10869615084713,28
"mu[54]10",1.13034673529049,2.56824907949946,3.64909791770746,5.0359560315344,8.4411612990153,3.95749109731351,1.91103825214335,28
"mu[55]10",1.18401183438216,2.69276049065714,3.88928232443182,5.35163936682954,9.07404287864783,4.20574570695246,2.06886148382588,28
"mu[56]10",1.45296591819681,3.52438684558319,5.24011783418124,7.33944772628852,12.7355856828912,5.68466372894533,2.91249142802956,28
"mu[57]10",2.06936709154923,4.86603016204046,6.95216777601409,9.58373184019936,16.1175101984615,7.50962762732896,3.63518688946923,28
"mu[58]10",0.971748612098387,2.26489029393874,3.41923931111212,4.86334256707985,8.50939224817806,3.75414100878038,1.99445780185335,28
"mu[59]10",0.911835546477938,2.09658929600063,3.07434771407789,4.43764210565597,8.06293810767002,3.45691565390494,1.86960170319494,28
"mu[60]10",0.773056440218947,1.83571057160522,2.70406455300922,3.9005432684104,7.29161704030755,3.06806374178864,1.72637262428581,28
"mu[61]10",1.06874583861167,2.5244709372084,3.71705554440923,5.12226320252644,9.11909601100673,4.03412823146169,2.10139255103953,28
"mu[62]10",1.33187219135378,2.8892133785834,4.11023764121254,5.63154300366813,9.62144926982302,4.45480938417863,2.13963093150522,28
"mu[63]10",1.3365386896569,3.10649105575806,4.63898477690256,6.82098398187381,12.6222033821462,5.24260533556297,2.92498083212636,28
"mu[64]10",1.46852686917153,3.75965967575878,5.69390628045227,8.05305399798737,14.0503207642107,6.21228605157745,3.33072806498668,28
"mu[65]10",0.882935541814875,1.98951408399933,2.92859803130176,4.13877550996783,7.4277261258831,3.23317315029089,1.70029412194024,28
"mu[66]10",0.683590224257669,1.57854753692802,2.27831821130192,3.24842114009905,6.17026061278387,2.57249301856686,1.40161390420968,28
"mu[67]10",1.56849039247789,3.88157525722387,5.83899809252295,8.25172219056618,14.8556440609544,6.43311433396882,3.4860948141554,28
"mu[68]10",5.75324108217703,10.1132514503874,13.2134857623983,16.9881436340926,26.2692156286632,13.9282883428488,5.29559131203996,28
"mu[69]10",1.94900916494111,4.31710998376631,6.15581789520759,8.52575561510836,14.4881032052025,6.68481230650588,3.23736598106781,28
"mu[70]10",1.12763325534362,2.87799751842699,4.61174387174371,7.55534858323337,17.4894647344269,5.8771417448231,4.46742771504808,28
"mu[71]10",1.41664396929112,3.58458550369068,5.95110856180013,9.42171862970147,18.4143938857773,7.08428322208874,4.64833386664206,28
"mu[72]10",1.55038192210171,4.13768690994461,6.1393107606484,8.63549906078837,15.285609624628,6.72613713190496,3.55678305761569,28
"mu[73]10",1.31817523142814,3.67403487825354,5.77110497253943,8.72755629064146,18.4259121536633,6.78811183721298,4.54190565621882,28
"mu[74]10",1.00586319700537,2.88753089783075,4.64921056261131,7.2334705057351,17.4760454406624,5.78306571648088,4.33708121235494,28
"mu[75]10",1.58803681078876,3.9023070458485,5.71791591850018,8.04779715408324,14.4925879798025,6.31028273946079,3.44333978431056,28
"mu[76]10",0.681065021854942,1.57074608032188,2.33014538094412,3.32644879935605,6.077333880374,2.59513521156012,1.40084799749642,28
"mu[77]10",0.587079909426419,1.28333890876153,1.82740604835663,2.50923976015147,4.56107512005294,2.00329661365502,1.02055416408663,28
"mu[78]10",0.724462335214144,1.54065939971367,2.23632457718077,3.15010829290906,5.63141619361896,2.48097984207153,1.29186631510546,28
"mu[79]10",0.910567119894564,2.06303169665333,2.97118639855395,4.16483115750312,7.05933648664188,3.26233172662843,1.64708802119654,28
"mu[80]10",1.25263567824143,2.81734421084996,3.96242262412031,5.39332296238017,8.98846794833871,4.27568134750679,2.01951156067338,28
"mu[81]10",1.25793412069513,3.06991654179215,4.40909298228355,6.18699781229572,10.7343009042944,4.81942760245235,2.42257297381816,28
"mu[82]10",0.72662566851457,1.71738486651098,2.54499552040683,3.71801097708399,7.30043537141512,2.93136536688915,1.73546343095442,28
"mu[83]10",0.699512403312972,1.6610375960877,2.374729090014,3.26634357053705,5.68739625930004,2.5794838285217,1.28260304405609,28
"mu[84]10",0.579011818775455,1.34051477902124,1.93434542147174,2.74853850152846,5.30685398511234,2.18832747843319,1.22270668906657,28
"mu[85]10",0.852689598032236,2.04080972110776,3.09432244278538,4.64680544674585,9.18666376246056,3.60181199987996,2.17923619359533,28
"mu[86]10",1.59579219822762,3.39481711302851,4.6966854517278,6.20474741112904,9.61701294294667,4.9418293695144,2.08163145720675,28
"mu[87]10",1.23525703085152,3.03589106744037,4.53309703595981,6.32638690780268,10.2071709536865,4.84970334569427,2.39044842583747,28
"mu[88]10",0.888862132593717,2.02353713468463,2.93821871894729,4.16106291575553,7.69789845335507,3.28143004515399,1.747896206811,28
"mu[89]10",0.72985986271226,1.60045207970144,2.25450571167898,3.19654729480307,5.7491832449941,2.51796856321066,1.28865403299072,28
"mu[90]10",0.680845587222703,1.50059533304795,2.13630390200693,2.90901038250388,4.90921412380455,2.30145976586738,1.08548473842938,28
"mu[91]10",0.808267867307416,1.81885559100371,2.5798899548484,3.53988782293415,6.05265623861032,2.80595130440331,1.36956096780203,28
"mu[92]10",0.87907802677228,1.99604528038904,2.89179267533279,4.13316184763426,7.52100096342664,3.25428370900924,1.77172103509003,28
"mu[93]10",2.57748765526662,4.67116909729764,6.1198157630765,7.80048410776042,11.8226888855013,6.38237052787065,2.37125574933205,28
"mu[94]10",1.030725302353,2.38568245426876,3.4703616287274,4.83044243006716,8.24514408504895,3.76862987578555,1.8869848658542,28
"mu[95]10",0.589095302107387,1.35831280335289,1.9989589993999,2.88167628533677,5.47609956319192,2.26014386444404,1.26178503705635,28
"mu[96]10",1.1537063699823,2.74154629931791,4.09017211742322,5.86141830911634,10.6966318844049,4.56619457322166,2.51472134293993,28
"mu[97]10",3.7476098216019,7.14129730357945,9.28587949456223,12.0234207709327,18.2816745342988,9.7975294949035,3.78268682059206,28
"mu[98]10",0.876320283680695,2.30033979477022,3.59609458608135,5.69091659016516,14.1489958354961,4.54540390370497,3.4695424747721,28
"mu[99]10",0.846954054254173,2.22840333190646,3.53567624976957,5.62485516366795,13.8623615330602,4.4640162677635,3.46163446746187,28
"mu[100]10",0.803025836968112,1.87724138511712,2.84462379274397,4.23018739440707,8.21083986479762,3.26995722224988,1.93095192974755,28
"mu[101]10",0.820701030076655,2.08279465132844,3.31639204466211,5.19436407121873,11.6293279690564,4.05466560577402,2.91805634757655,28
"mu[102]10",0.894177076563551,2.43457604170616,3.87797070095367,5.92115885260572,13.2932594265322,4.65321110513337,3.23973627866956,28
"mu[103]10",0.954866867120166,2.29774431035165,3.52962801597733,5.17557568073296,10.4206274562448,4.06194841713101,2.4623187960741,28
"mu[104]10",0.848032396485271,2.15955438106891,3.26816320505954,4.74318642072666,8.93283091590816,3.68438557776426,2.10400257928586,28
"mu[105]10",0.765952463254776,1.68136978029072,2.51373750569177,3.65225718484676,7.12462394156893,2.87968171150837,1.69391795983472,28
"mu[106]10",1.10710817937341,2.58755494762545,3.87920015305272,5.80458168604735,11.4336168193279,4.50161786595822,2.69553915615556,28
"mu[107]10",1.94806047481155,4.34099052934086,5.95985452024005,7.84717725257784,12.4716099705316,6.25119700791689,2.69980249036264,28
"mu[108]10",1.24468358738241,2.93596290097327,4.26591670842176,5.90315516320182,9.6582827823214,4.59400052395859,2.21269436924994,28
"mu[109]10",0.812591847669122,1.93075471838815,2.94151196226632,4.29276918692588,8.45061975729354,3.37909726412588,2.04163260748908,28
"mu[110]10",0.98694437048155,2.53965177265642,3.71621514388966,5.18909631923847,9.04941063924138,4.06697322178871,2.13175976513982,28
"mu[111]10",0.911109578343801,2.18371298641311,3.25765672100392,4.72265899845081,9.08737754764022,3.72254854281036,2.18314194274764,28
"mu[112]10",0.926853408350445,2.31428211792597,3.93002665173619,7.26855140545621,16.4178098280328,5.36989752373291,4.19656996890126,28
"mu[113]10",1.78217941495215,6.62453787065674,10.3423844646777,13.5842538087369,19.8274132249232,10.2471888624924,4.83246055056562,28
"mu[114]10",0.72490132445547,1.734970138209,2.56290555947434,3.60919569391214,6.40361088209464,2.81614931131117,1.45878560652431,28
"mu[115]10",0.80796707899734,1.97462892219028,2.98810200548571,4.36582977060408,9.04159479809651,3.46039537677106,2.17036503975889,28
"mu[116]10",1.25792723606101,2.91983423714473,4.32563758602282,6.15915445993476,11.0900526576274,4.80096925850932,2.57241716838166,28
"mu[117]10",0.557634514091128,1.2434123977935,1.78078002820336,2.50723977622038,4.59534723122394,1.98481053072732,1.04749602666453,28
"mu[118]10",0.799095752000458,1.76992306812471,2.51337227128767,3.47939696789614,6.09644172846506,2.75386660264577,1.36752949503579,28
"mu[119]10",0.854390699346255,1.99356556578747,2.92806140851382,4.13291162778332,7.44252619803861,3.2502691099066,1.72997897119043,28
"mu[120]10",1.2386619471085,2.82692057679205,3.98492263796177,5.49758552675513,9.24975448397449,4.33086850388865,2.10097487663213,28
"mu[121]10",0.681031713777212,1.48618248694309,2.19094185708788,3.09076984076728,5.4784608897027,2.41185547100128,1.25942311870992,28
"mu[122]10",0.784726964233484,1.80196323315272,2.61758928693742,3.62282462520336,6.45448646889323,2.86835223297962,1.47020315093595,28
"mu[123]10",0.906597128244631,2.06950634492637,3.13807307488918,4.50417850004531,8.37982207788149,3.5162883371775,1.96817796866182,28
"mu[124]10",0.988056015412541,2.31497501948443,3.46963730570359,5.0308948729119,9.06049862414862,3.88942067839099,2.16331682834135,28
"mu[125]10",1.25459665576998,2.86918790635042,4.03785568627605,5.39307229223946,8.92024772602354,4.32519457618085,2.00873960227561,28
"mu[126]10",0.982157364714564,2.35954610664381,3.57451422898823,5.2311029630535,9.71073019947436,4.0328458709625,2.28600870612119,28
"mu[127]10",0.80980252944328,1.92069503127627,2.96063793071446,4.36758484015961,8.56095505212829,3.40257733117099,2.0755343110621,28
"mu[128]10",0.989217856467736,2.1463871801402,3.05211719179963,4.23475456589029,7.29283051196803,3.34232588961372,1.65525912018791,28
"mu[129]10",0.968859783433975,2.22027694373924,3.28196120196684,4.61352286319634,8.28337369804403,3.61308023614013,1.90529509563497,28
"mu[130]10",0.864832527480368,2.04442663404371,3.04890833833233,4.73404842788987,9.77480272140303,3.65525942836572,2.34422278533676,28
"mu[131]10",1.85994235349864,4.17139256208126,6.09048299769085,8.19542459387292,13.7513798853179,6.46233943516216,3.08939573312725,28
"mu[132]10",1.1645082027789,2.79227421442786,4.05571968907212,5.4768922657046,9.33029939291146,4.31445267259391,2.07681226598673,28
"mu[133]10",1.07649992404962,2.56885897301895,3.85907124544918,5.42143019840761,9.76580869250002,4.22921761615689,2.2478280605653,28
"mu[134]10",0.797826258476192,1.76711876884037,2.61983733602306,3.73613678145808,6.98139170786293,2.94566469877538,1.63631103680894,28
"mu[135]10",1.16406392855465,2.50170266702326,3.53054359466081,4.86247148205472,8.11431807606104,3.83606053100534,1.83103062512476,28
"mu[136]10",0.765163048236721,1.7387210943064,2.54748766477019,3.65409848150765,6.63848279521721,2.85411787187077,1.54736689305082,28
"mu[137]10",1.61040663595532,3.92288943582264,5.77089178168672,8.03201079104209,13.762456333114,6.24679835078281,3.17052695225422,28
"mu[138]10",0.81972533038664,1.95543770423391,2.88241130763474,4.1436753447234,7.52218040377283,3.23467142103662,1.75553794069865,28
"mu[139]10",1.27274517806557,2.80261942299103,3.97225675784711,5.39091398063158,9.25257909854627,4.28004597582579,2.03143663139047,28
"mu[140]10",0.809994849421316,1.9886764489188,2.8785152307032,4.10388923980529,7.17618187557593,3.21226059255663,1.72043427761759,28
"mu[141]10",0.696960480348514,1.64445900030416,2.43736626210363,3.46700479441492,6.59578590789648,2.74230860698121,1.53703983689579,28
"mu[142]10",1.58876578649645,3.53415659236049,5.05697014124057,7.0135741962496,12.1809211850366,5.54404207004819,2.7795963654014,28
"mu[143]10",3.65262433035656,6.72044788690863,8.74979976105322,11.1226623449193,17.162214579412,9.16528489554327,3.43270811201132,28
"mu[144]10",0.879220440220576,2.16510164035603,3.19458484202642,4.52719885385319,8.43469750373315,3.5453267569797,1.95758790773698,28
"mu[145]10",0.720751469819647,1.64918407190379,2.38451522471548,3.43523085818311,6.35835277678769,2.70624922119013,1.49310185191398,28
"mu[146]10",0.764866611902973,1.67609308813128,2.42627875535676,3.37500339413525,6.07196539356038,2.66459214344599,1.3734348359712,28
"mu[147]10",1.10925861688566,2.60454837641013,3.74274108836122,5.35105984631064,9.47772244614296,4.1735436799188,2.22066221368794,28
"mu[148]10",1.16282322588994,2.77831933638627,4.1884694261139,5.91982893040395,10.4375033819969,4.58857828026691,2.43627032006876,28
"mu[149]10",1.59879209716773,3.60134496161451,5.04279995546362,6.86048950621868,11.4873040029901,5.42748953873856,2.55579320882028,28
"mu[150]10",1.13286456356005,2.67707519073494,3.84351660367978,5.37019938828877,9.4204666745339,4.22592824013381,2.20365394863835,28
"mu[151]10",1.03399558230147,2.40806299185956,3.56646536742272,5.22022203720063,9.85798865640598,4.07102101500007,2.32369293641447,28
"mu[152]10",1.0380440273016,2.4516171930414,3.65558269773204,5.1978707155349,9.93044069047594,4.08710054937792,2.3012645238837,28
"mu[153]10",0.716277835534347,1.67565201650968,2.38493552533676,3.32078597736812,5.86394507731139,2.62966148988977,1.34037475838965,28
"mu[154]10",0.934451363099931,2.47591549079275,3.92821502687946,5.98973518383416,11.2027378101338,4.51705425029842,2.71395188503685,28
"mu[155]10",1.3282519415523,3.44074851437652,5.01477736140505,6.87939552985111,11.2468136601104,5.34432607076642,2.62163132643594,28
"mu[156]10",1.08504740772905,2.46472343398931,3.56597454948662,4.86568456790165,8.34358909176271,3.84743795973494,1.88271631746974,28
"mu[157]10",1.62729717193243,3.73058217309429,5.37396310189016,7.51400089502802,13.2263479193328,5.92051279894568,3.04707139275289,28
"mu[158]10",0.904483923709175,2.04655581864604,3.05319888673634,4.3293685942104,8.07178722696102,3.39896891485541,1.84104129949473,28
"mu[159]10",0.85620357317705,1.94638589063331,2.85864800604608,4.03272016073285,7.1090832484888,3.15436568145651,1.64811835799134,28
"mu[160]10",1.04684751300554,2.32751967387778,3.30215562238703,4.59797213237405,7.97027468644116,3.62586579820905,1.78509644669162,28
"mu[161]10",0.900805376484405,2.11067662102156,3.07703410439402,4.29999163931242,7.37214752920792,3.35637699204957,1.70236822098031,28
"mu[162]10",0.972796789427088,2.12832072375033,3.12197800101306,4.43275608403606,7.87111127272805,3.45134168653831,1.796942626441,28
"mu[163]10",1.90449198460104,3.85463360465792,5.27483832583874,6.93356546834526,10.8919044573011,5.56561728117549,2.31100448521824,28
"mu[164]10",1.78735858026526,3.72075169748218,5.03071503424736,6.56977858406207,10.3857631091013,5.29645963033467,2.2164317084844,28
"mu[165]10",0.893598518189489,1.92757642099017,2.86022404614132,4.07783089384271,7.44708216139376,3.19128565414309,1.73828499611425,28
"mu[166]10",0.88796886489254,1.96222266723224,2.86759513416183,4.00665236121279,7.14834485066029,3.1463904439539,1.62357903462089,28
"mu[167]10",0.621744294687568,1.36157624692418,1.96752342153756,2.73324948143744,4.561224360016,2.13947640269957,1.05118163478084,28
"mu[168]10",0.813859653461613,1.9196277497746,2.93384652195955,4.37948199651534,8.36579709211133,3.38540698661886,2.00147306671369,28
"mu[169]10",1.91343204551844,4.01189921530189,5.56431821934576,7.2916230455586,11.8551262040799,5.87343682535726,2.59748294129285,28
"mu[170]10",0.782453748732151,1.86621378251967,2.79599930749029,3.88947395983685,6.76527323768817,3.03511502550817,1.56963569126439,28
"mu[171]10",1.56086960852506,3.44808758415892,4.9879295074278,6.84484331530413,11.8685408081268,5.41703077170857,2.70332153141966,28
"mu[172]10",0.658021670742274,1.57425894248255,2.30823474672749,3.34472767136617,6.38759859809841,2.61368791572212,1.45877853155583,28
"mu[173]10",1.16429815022463,2.91377994749923,4.22274248028472,5.87820631196972,10.3842646951494,4.62610736437586,2.36227817145764,28
"mu[174]10",0.856890780849068,2.06872553268317,3.02797428138658,4.41036622774069,8.47657834708338,3.4732971790388,1.975606931081,28
"mu[175]10",0.984194745255888,2.39189854979114,3.54640380789368,4.91751222630182,8.86383381886938,3.87066218267302,2.04100252394147,28
"mu[176]10",0.809636234484251,2.02676629657321,3.01513267048763,4.49899217258017,8.76367582688756,3.48878331768822,2.04585386348504,28
"mu[177]10",0.932745513993303,1.98679989512748,2.90515076139556,4.14910071786625,7.51595700060289,3.23858199122321,1.7150828711435,28
"mu[178]10",0.702754005617497,1.53217826318555,2.17383954079947,3.07774615421528,5.43035647705378,2.43254756312394,1.26515293199732,28
"mu[179]9",0.897574684081731,2.35223337497136,3.76944186319274,5.91320695517599,13.205036690807,4.59531691661681,3.21684120494472,28
"mu[180]9",0.853035495612377,1.95457929738903,2.9933427461763,4.3706365828872,8.69591837627005,3.41502464656996,2.03266506384165,28
"mu[181]8",1.22917041742298,3.25046164624017,4.86979332146201,6.92901247831909,12.6556596308832,5.38484251944467,2.95148672731478,28
"mu[182]8",1.85328435359307,4.94692947665074,7.50399143353704,11.0271735348977,19.9364908439318,8.44895114043549,4.79323975275364,28
"mu[183]8",1.94069720368611,5.53758266959007,8.71771956042128,12.514527840272,21.1727042514472,9.4531298901557,5.14298765634079,28
"mu[184]8",0.841149030288955,2.04911524896579,3.04229330760974,4.33092285813254,8.01187256128641,3.38404283952157,1.86164659064203,28
"mu[185]8",0.822349168640838,1.86995968571969,2.7617061575708,3.89906898055342,7.00790359522378,3.05533805352615,1.62481149332909,28
"mu[186]8",0.793848593762777,1.96018964755386,3.00863349484222,4.42076245555899,8.33797573745587,3.42196315148049,2.00916407391096,28
"mu[187]8",0.838846035958137,2.05766513744592,3.11573283527657,4.60152279787441,8.60178385645054,3.56076725082717,2.07089856213791,28
"mu[188]8",0.830767414474255,1.91389375176821,2.84070971182276,4.10737446495292,8.04068637707514,3.23802757641215,1.86932912492903,28
"mu[189]8",1.39678854216966,3.59165908064158,5.73847311248666,8.36148555862014,14.9356831776625,6.37861633681876,3.66245584821098,28
"mu[190]8",1.24136399281206,3.54525938436563,5.5813061951118,8.15606972605809,16.0829487806115,6.29749750719249,3.86235577258406,28
"mu[191]8",0.787221520895112,1.9418598206878,2.94616239222677,4.28143396173163,8.62454696674778,3.37862572832538,2.07138455921006,28
"mu[192]7",1.66402820525799,4.16892904872153,6.1434875011985,8.81141363407595,16.5801111836214,6.90869009428689,3.848391473036,28
"mu[193]4",0.801223507491033,1.83646189138834,2.74750978986097,4.02910441826009,8.21948072390809,3.19957443507,1.95198694476056,28
"mu.b10",-3.09520869984856,-2.01768221607962,-1.63316060526839,-1.30139895551206,-0.539854285146798,-1.6816926312579,0.630183652962476,28
"r10",1.33969518376112,1.42773154947774,1.47653107465778,1.52710286859046,1.62400763815745,1.47811880626143,0.0735547366784009,28
"rg10",0.812365888026509,0.870787745420703,0.903952919345815,0.937949477034302,1.0079033319666,0.905667438567811,0.0500544948930661,28
"tau10",1.41931436543133,1.95254846667258,2.29255873572211,2.71645302955404,3.75345391024195,2.36887219706711,0.597228209546206,28
"tau.b10",0.141470315386521,0.48220431671376,0.816858026193278,1.32258991603337,2.8643584534227,1.00500112827644,0.737556545165322,28
"b[1]11",0.0352746985196539,0.0741534019869676,0.0947847489031642,0.115964780514987,0.166438638143239,0.0960249733687696,0.0324057198626459,30
"b[2]11",0.10425960365779,0.152750020144178,0.183600997582637,0.2148584832069,0.287969824283311,0.186472465153294,0.0470655600534825,30
"b[3]11",0.0948392831618653,0.140781134686971,0.169285397150323,0.197481378118513,0.260031997760142,0.170519082781573,0.042453241280391,30
"b[4]11",0.110815650813491,0.155121354487228,0.180926630621252,0.210018041249307,0.281027270375245,0.18496336971531,0.0431709307991869,30
"b[5]11",0.131242432033428,0.174090568257899,0.200689222052241,0.227596989722756,0.290794742516958,0.202680928808059,0.0406437311401653,30
"cycle11",2.99819607050647,3.16720903251153,3.25027252907399,3.33504067025962,3.50248857556993,3.25155344941608,0.128948795591469,30
"logb[1]11",-3.3445894725456,-2.6016193351003,-2.35614676050694,-2.15446875193513,-1.79312858429864,-2.41014003997075,0.396820173806901,30
"logb[2]11",-2.26087138178358,-1.87895255035277,-1.6949903684299,-1.53777568855033,-1.2448995835894,-1.71196672023911,0.25827218068321,30
"logb[3]11",-2.35557157628377,-1.96054883088237,-1.77616924796007,-1.62211098906228,-1.34695059779205,-1.80181812036892,0.263474061179771,30
"logb[4]11",-2.19988727307826,-1.86354753621913,-1.70966368560059,-1.56056184907979,-1.2693035691801,-1.71465156235462,0.234066696774696,30
"logb[5]11",-2.03070908896806,-1.74817960801382,-1.6059977264895,-1.48017881699311,-1.2351376146591,-1.61625590205486,0.201906875023006,30
"mu[1]11",0.109605709979794,0.996319557680318,2.85942144940264,8.04725922918333,63.3066072914425,9.44957625701801,25.9849763157959,30
"mu[2]11",0.110145114236236,1.04214275889047,2.92811667037747,8.2404076815036,55.1748955369063,9.50132444465868,27.0194012382368,30
"mu[3]11",0.109946784436325,1.01104577971448,2.90492476717488,8.07828342886702,57.410823694837,14.7469268609004,271.675386151244,30
