date,Sheet,Casa,Collection,nr_ copo,treatment,period_lado,start time,end time,Net type,Name,Af unfed,Af part,Af fed ,Af semi,Af_gravid,Af male,Ag unfed,Ag part,Ag fed,Ag semi,Ag_gravid,Ag male ,At female,At male,africana,uniformis,Ms female,africana2,uniformis2,Ms male,Cx female,Cx male,Ae female,Othersp,Sp A female,Sp A male,Marcado.f,colour,Marcado.M,Marcado.m.colour,Marcado Ag f,Marcado Ag m,Observacoes,number
22/01/2007,129,31,Light,0,0,0,00:00,00:00,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
22/01/2002,306,68,Light,,0,0,0,00:00,,cf,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,
22/09/2003,14,74,Light,,,,,,,AMELIA,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/09/2003,14,85,Light,,,,,,,RICARDINA,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2001,306,213,Light,,0,0,0,00:00,,cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,,0,0,0,0,0,0,0,0,,,
28/01/2002,306,219,Light,,,0,,,,cf,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,,,0,0,0,0,0,0,0,0,,,
05/06/2003,227,442,Light,0,0,0,0,00:00,,,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,4,,,1,0,0,0,0,0,0,0,,,
27/02/2003,167,621,Light,0,0,0,0,00:00,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,1,0,0,0,0,0,0,,,
20/02/2003,168,825,Light,0,0,0,0,00:00,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
03/06/2003,342,847,Light,,,0,,,,cf,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,
13/12/2001,306,990,Light,,0,0,0,00:00,,cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,,0,0,0,0,0,0,0,0,,,
29/01/2002,306,990,Light,,,0,,,,cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
04/04/2003,,decio,Light,,,,,,,ar,0,0,13,0,0,19,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,,,1,,0,0,0,,,,,,
04/02/2004,,decio,Light,,,,,,,ar,0,0,13,0,0,19,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,NA,NA,,
05/02/2003,466,linga linga,Light,,,0,,,,luis,0,0,0,0,0,0,5,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,2,0,0,0,0,0,,,,,
17/02/2006,443,sitila,Light,,,0,,,,lourenco,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,NA,0,NA,0,NA,,
11/07/2006,510,83,Light,,,0,,,,cf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,
04/07/2006,517,297,Light,,,0,,,,cf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,
21/02/2006,444,347,Light,,,0,,,,eduardo,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,,
28/01/2003,131,507,Light,0,0,0,0,00:00,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
11/06/2003,173,803,Light,0,0,0,0,00:00,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,,,
19/02/2003,168,823,Light,0,0,0,0,00:00,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
13/12/2001,306,967,Light,,0,0,0,00:00,,cf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,,0,0,0,0,0,0,0,0,,,
28/01/2002,306,967,Light,,,0,,,,cf,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,3,,,0,0,0,0,0,0,0,0,,,
29/01/2002,306,993,Light,,,0,,,,cf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,,,0,0,0,0,0,0,0,,,,
05/02/2004,220,1414,Light,0,0,0,0,00:00,,,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,
03/06/2003,227,3029,Light,0,0,0,0,00:00,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,,,0,0,0,0,0,0,0,0,,,
19/10/2003,234,3051,Light,0,0,0,0,00:00,,,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
19/03/2003,449,3263,Light,,,0,,,,cristovao,1,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,2,0,0,0,2,,,0,0,0,0,0,0,,,,,
22/02/2006,449,3263,Light,,,0,,,,cristovao,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,NA,0,NA,0,NA,,
26/07/2006,504,26,Light,,,0,,,,cf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,0,NA,0,NA,,
13/07/2006,506,62,Light,,,0,,,,cf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,,
01/07/2003,228,122,Light,0,0,0,0,00:00,,,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
01/04/2007,122,622,Light,0,0,0,0,00:00,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,,0,0,0,0,0,0,0,0,,,
17/06/2003,173,685,Light,0,0,0,0,00:00,,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,,,
28/09/2003,185,735,Light,0,0,0,0,00:00,,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,,,
27/04/2001,166,763,Light,0,0,0,0,00:00,,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
04/06/2003,173,802,Light,0,0,0,0,00:00,,,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,,,0,0,0,0,0,0,0,0,,,
04/06/2003,173,803,Light,0,0,0,0,00:00,,,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,,,0,0,0,0,0,0,0,0,,,
03/06/2003,342,843,Light,,,0,,,,cf,2,0,0,0,0,0,5,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,
04/02/2002,216,930,Light,0,0,0,0,00:00,,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
28/08/2006,531,1542,Light,,,0,,,,np,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,NA,0,NA,0,NA,,
03/06/2003,227,3031,Light,0,0,0,0,00:00,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,,0,0,0,0,0,0,0,0,,,
28/07/2003,317,3067,Light,,,0,,,,cf,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,
18/02/2006,440,sitila,Light,,,0,,,,lourenco,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,0,NA,0,NA,,
27/09/2003,185,125,Light,0,0,0,0,00:00,,,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,,,
26/07/2006,504,256,Light,,,0,,,,cf,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,
19/04/2001,217,318,Light,0,0,0,0,00:00,,,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
17/04/2001,217,328,Light,0,0,0,0,00:00,,,3,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,
03/07/2003,225,391,Light,0,0,0,0,00:00,,,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,,0,0,0,0,0,0,0,0,,,
19/04/2001,160,458,Light,0,0,0,0,00:00,,,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
20/04/2001,338,560,Light,,,0,,,,cf,3,0,0,0,0,1,9,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,
09/04/2001,309,626,Light,,,0,,,,cf,3,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0,0,0,0,1,,,0,0,0,0,0,0,,,,,
10/04/2001,309,626,Light,,,0,,,,cf,3,0,0,0,0,0,5,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,
22/04/2003,325,649,Light,,,0,,,,cf,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,
09/04/2001,309,662,Light,,,0,,,,cf,3,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,
10/08/2006,526,734,Light,,,0,,,,cf,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,
16/10/2003,234,796,Light,0,0,0,0,00:00,,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,2,,,0,0,0,0,0,0,0,0,,,
27/02/2006,485,809,Light,,,0,,,,eduardo,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,,
23/09/2003,182,849,Light,0,0,0,0,0,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
30/09/2003,182,857,Light,0,0,0,0,0,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,,,0,0,0,0,0,0,0,0,,,
08/03/2006,483,930,Light,,,0,,,,eduardo,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,
11/04/2001,309,983,Light,,,0,,,,cf,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,
07/08/2006,521,1542,Light,,,0,,,,np,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,NA,0,NA,0,NA,,
06/04/2007,397,3210,Light,,,0,,,,cf,3,0,0,0,0,0,1,0,0,0,0,0,1,,0,0,0,0,0,0,2,,,0,0,0,0,0,0,,,,,
04/03/2003,,joao,Light,,,,t,,,Dom,3,0,7,0,0,0,25,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,
30/01/2002,a38,13,Light,,,,,,,cf,4,0,8,0,0,3,5,0,0,0,0,0,2,,,,0,,,0,6,,,0,0,,,,,,,,,
21/02/2006,444,24,Light,,,0,,,,cristovao,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,
26/09/2003,185,123,Light,0,0,0,0,00:00,,,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,,,0,0,1,0,0,0,0,0,,,
15/04/2001,217,316,Light,0,0,0,0,00:00,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,
22/04/2001,160,423,Light,0,0,0,0,00:00,,,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,,,0,1,0,0,0,0,0,0,,,
22/04/2001,160,458,Light,0,0,0,0,00:00,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,
01/02/2002,216,515,Light,0,0,0,0,00:00,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
13/02/2002,216,515,Light,0,0,0,0,00:00,,,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
25/02/2003,167,622,Light,0,0,0,0,00:00,,,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,17,0,0,0,0,0,,,
29/09/2003,185,737,Light,0,0,0,0,00:00,,,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,1,0,0,0,0,0,,,,
11/04/2001,163,753,Light,0,0,0,0,00:00,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,
09/06/2003,228,983,Light,0,0,0,0,00:00,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,,,
01/08/2006,521,1542,Light,,,0,,,,np,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,NA,0,NA,0,NA,,
30/08/2006,532,1542,Light,,,0,,,,np,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,NA,0,NA,0,NA,,
08/03/2006,483,3000,Light,,,0,,,,cristovao,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,0,NA,0,NA,,
09/04/2001,309,3038,Light,,,0,,,,cf,4,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0,0,0,0,1,,,0,0,0,0,0,0,,,,,
21/02/2006,444,3260,Light,,,0,,,,luis,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,
19/04/2001,217,71,Light,0,0,0,0,00:00,,,5,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
28/10/2003,,224,Light,,0,,,,,n,5,0,2,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,0,,3,0,,,,0,,,
05/04/2007,397,235,Light,,,0,,,,cf,5,0,0,0,0,2,0,0,0,0,0,0,2,,0,0,0,0,0,0,2,,,0,0,0,0,0,0,,,,,
28/01/2003,131,509,Light,0,0,0,0,00:00,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
10/04/2001,309,622,Light,,,0,,,,cf,5,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,
09/08/2006,521,734,Light,,,0,,,,cf,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,
27/04/2001,166,766,Light,0,0,0,0,00:00,,,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,,,
27/04/2001,166,770,Light,0,0,0,0,00:00,,,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,,,,
09/04/2001,309,984,Light,,,0,,,,cf,5,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0,0,0,0,1,,,0,0,0,0,0,0,,,,,
06/02/2006,442,1415,Light,,,0,,,,cristovao,5,0,0,0,0,51,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,
18/07/2006,512,1542,Light,,,0,,,,np,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,0,NA,0,NA,,
31/07/2006,521,1542,Light,,,0,,,,np,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,,
10/08/2006,526,1542,Light,,,0,,,,np,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,
07/04/2007,397,210,Light,,,0,,,,cf,6,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,,,0,0,0,0,0,0,,,,,
28/07/2006,521,1542,Light,,,0,,,,np,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,0,NA,0,NA,,
05/08/2008,603,234,Light,,,0,,,,jose,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,
24/07/2006,512,254,Light,,,0,,,,cf,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,
27/08/2003,233,353,Light,0,0,0,0,00:00,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,,,
03/10/2003,234,382,Light,0,0,0,0,00:00,,,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,,0,0,0,0,0,0,0,0,,,
14/10/2003,234,382,Light,0,0,0,0,00:00,,,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,,,
05/10/2003,234,387,Light,0,0,0,0,00:00,,,6,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,4,,,0,0,0,0,0,0,0,0,,,
20/04/2001,338,496,Light,,,0,,,,cf,6,0,0,0,0,0,4,0,0,0,0,0,1,,0,0,0,0,0,0,1,,,0,0,0,0,0,0,,,,,
02/03/2006,480,679,Light,,,0,,,,nelson,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,NA,0,NA,0,NA,,
23/02/2006,449,1183,Light,,,0,,,,nelson,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,0,NA,0,NA,casa de alvenaria,
07/02/2006,440,1542,Light,,,0,,,,nelson,6,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,
09/08/2006,526,1542,Light,,,0,,,,np,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,
25/02/2007,s,1542,Light,,,,,,,np,6,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,
12/04/2001,,2026,Light,,,,,,,ne,6,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,,,0,,0,0,0,,,0,,,
25/05/2006,523,1542,Light,,,0,,,,np,7,1,0,0,0,0,6,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,NA,0,NA,,
09/04/2001,163,66,Light,0,0,0,0,00:00,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,,,
19/12/2001,166,71,Light,0,0,0,0,00:00,,,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
10/07/2006,510,83,Light,,,0,,,,cf,7,0,0,0,0,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,
29/08/2006,531,1542,Light,,,0,,,,np,7,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,0,NA,0,NA,,
16/04/2001,I,190,Light,,,,,,,,7,0,6,0,0,0,1,,,,0,0,1,,,,8,,,,,,,,,,,,,,,,,
23/02/2007,s,12,Light,,,,,,,cf,8,0,0,0,0,5,1,0,0,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,
18/09/2003,185,68,Light,0,0,0,0,00:00,,,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
03/01/2002,166,75,Light,0,0,0,0,00:00,,,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
18/07/2006,506,132,Light,,,0,,,,cf,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,0,NA,0,NA,,
24/02/2003,222,138,Light,0,0,0,0,00:00,,,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,,,
31/03/2007,2,222,Light,,0,,,,,jdc,8,0,0,0,0,0,9,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,,
04/01/2007,3,227,Light,,0,,,,,el,8,0,0,0,0,0,6,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,
12/04/2001,217,316,Light,0,0,0,0,00:00,,,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,1,,,0,0,0,0,0,0,0,,,,
01/03/2006,481,543,Light,,,0,,,,eduardo,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,
12/06/2003,228,620,Light,0,0,0,0,00:00,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,0,,,
24/04/2001,160,635,Light,0,0,0,0,00:00,,,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
27/04/2001,166,706,Light,0,0,0,0,00:00,,,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,,,
16/02/2002,216,930,Light,0,0,0,0,00:00,,,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
04/07/2003,225,952,Light,0,0,0,0,00:00,,,8,0,0,0,0,0,37,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,,,
09/04/2001,309,983,Light,,,0,,,,cf,8,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,,,0,0,0,0,0,0,,,,,
29/01/2004,,1042,Light,,,,,,,ne,8,0,0,0,0,0,82,0,0,0,0,0,1,0,0,0,2,0,0,1,6,0,0,0,0,0,0,NA,0,NA,NA,NA,,
07/02/2006,442,1415,Light,,,0,,,,cristovao,8,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,blue,0,NA,0,NA,,
24/07/2006,512,1542,Light,,,0,,,,np,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,0,NA,0,NA,,
20/10/2003,235,3137,Light,0,0,0,0,00:00,,,8,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
03/07/2006,517,9223,Light,,,0,,,,cf,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,,
13/07/2006,512,1542,Light,,,0,,,,np,9,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,NA,0,NA,,
31/01/2003,161,26,Light,0,0,0,0,00:00,,,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
19/12/2001,,27,Light,,,,t,,,Dom,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,
13/07/2006,506,188,Light,,,0,,,,cf,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,0,NA,0,NA,,
18/03/2002,209,268,Light,0,0,0,0,00:00,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
20/04/2001,338,498,Light,,,0,,,,cf,9,0,0,0,0,1,5,0,0,0,0,0,1,,0,0,0,0,0,0,5,,,0,0,0,0,0,0,,,,,
25/01/2008,209,509,Light,0,0,0,0,00:00,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,1,0,0,0,0,0,0,,,
16/06/2003,173,673,Light,0,0,0,0,00:00,,,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,,0,0,0,0,0,0,0,0,,,
14/11/2006,a16,1542,Light,,,,,,,np,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,
21/02/2006,444,3057,Light,,,0,,,,nelson,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,NA,0,NA,0,NA,,
28/02/2006,481,3273,Light,,,0,,,,luis,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,36,0,0,0,4,0,0,0,0,0,0,NA,0,NA,0,NA,,
28/01/2003,580,3804,Light,,,0,,,,cf,9,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,8,0,0,0,8,,,1,0,0,0,0,0,,,,,
25/09/2003,185,68,Light,0,0,0,0,00:00,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
31/01/2002,216,478,Light,0,0,0,0,00:00,,,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,0,0,0,0,0,0,0,0,,,
25/04/2003,177,522,Light,0,0,0,0,0,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,,,0,0,0,0,0,0,0,0,,,
